index,pfx,orgName,orgAS,regDate,RIR,business,isCert,isAuth,isAder,isConf
4058,113.200.0.0/15,China Unicom,134543,20081126,apnic,ISP,False,False,True,False
4059,113.204.0.0/14,China Unicom,134543,20081126,apnic,ISP,False,False,True,False
4060,113.224.0.0/12,China Unicom,134543,20081208,apnic,ISP,False,False,True,False
4061,114.240.0.0/12,China Unicom,134543,20080624,apnic,ISP,False,False,True,False
4062,115.46.0.0/16,China Unicom,134543,20080711,apnic,ISP,False,False,True,False
4063,115.48.0.0/12,China Unicom,134543,20080707,apnic,ISP,False,False,True,False
4064,115.85.192.0/18,China Unicom,134543,20080801,apnic,ISP,False,False,True,False
4065,116.2.0.0/15,China Unicom,134543,20070305,apnic,ISP,False,False,True,False
4066,116.95.0.0/16,China Unicom,134543,20070523,apnic,ISP,False,False,True,False
4067,116.112.0.0/14,China Unicom,134543,20070523,apnic,ISP,False,False,True,False
4068,116.116.0.0/15,China Unicom,134543,20070523,apnic,ISP,False,False,True,False
4069,117.8.0.0/13,China Unicom,134543,20070525,apnic,ISP,False,False,True,False
4070,119.4.0.0/14,China Unicom,134543,20071123,apnic,ISP,False,False,True,False
4071,119.36.0.0/16,China Unicom,134543,20071220,apnic,ISP,False,False,True,False
4072,119.39.0.0/16,China Unicom,134543,20071227,apnic,ISP,False,False,True,False
4073,119.48.0.0/13,China Unicom,134543,20080103,apnic,ISP,False,False,True,False
4074,119.62.0.0/16,China Unicom,134543,20080118,apnic,ISP,False,False,True,False
4075,119.108.0.0/15,China Unicom,134543,20080205,apnic,ISP,False,False,True,False
4076,119.112.0.0/13,China Unicom,134543,20080205,apnic,ISP,False,False,True,False
4077,119.162.0.0/15,China Unicom,134543,20080225,apnic,ISP,False,False,True,False
4078,119.164.0.0/14,China Unicom,134543,20080225,apnic,ISP,False,False,True,False
4079,119.176.0.0/12,China Unicom,134543,20080225,apnic,ISP,False,False,True,False
4080,119.248.0.0/14,China Unicom,134543,20080305,apnic,ISP,False,False,True,False
4081,120.0.0.0/12,China Unicom,134543,20080305,apnic,ISP,False,False,True,False
4082,120.80.0.0/13,China Unicom,134543,20080325,apnic,ISP,False,False,True,False
4083,122.13.0.0/16,China Unicom,134543,20060814,apnic,ISP,False,False,True,False
4084,122.136.0.0/13,China Unicom,134543,20061222,apnic,ISP,False,False,True,False
4085,122.156.0.0/14,China Unicom,134543,20070110,apnic,ISP,False,False,True,False
4086,123.4.0.0/14,China Unicom,134543,20061120,apnic,ISP,False,False,True,False
4087,123.8.0.0/13,China Unicom,134543,20061120,apnic,ISP,False,False,True,False
4088,123.128.0.0/13,China Unicom,134543,20070215,apnic,ISP,False,False,True,False
4089,123.138.0.0/15,China Unicom,134543,20070228,apnic,ISP,False,False,True,False
4090,123.144.0.0/14,China Unicom,134543,20070228,apnic,ISP,False,False,True,False
4091,123.148.0.0/16,China Unicom,134543,20070228,apnic,ISP,False,False,True,False
4092,123.152.0.0/13,China Unicom,134543,20070228,apnic,ISP,False,False,True,False
4093,123.188.0.0/14,China Unicom,134543,20070305,apnic,ISP,False,False,True,False
4094,123.232.0.0/14,China Unicom,134543,20070215,apnic,ISP,False,False,True,False
4095,124.66.0.0/17,China Unicom,134543,20060720,apnic,ISP,False,False,True,False
4096,124.67.0.0/16,China Unicom,134543,20060807,apnic,ISP,False,False,True,False
4097,125.211.0.0/16,China Unicom,134543,20070110,apnic,ISP,False,False,True,False
4098,139.170.0.0/16,China Unicom,134543,20110309,apnic,ISP,False,False,True,False
4099,202.96.0.0/18,China Unicom,134543,19950519,apnic,ISP,False,False,True,False
4100,202.96.64.0/21,China Unicom,134543,19950519,apnic,ISP,False,False,True,False
4101,202.96.72.0/21,China Unicom,134543,19970718,apnic,ISP,False,False,True,False
4102,202.96.80.0/20,China Unicom,134543,19970718,apnic,ISP,False,False,True,False
4103,202.97.128.0/18,China Unicom,134543,19980817,apnic,ISP,False,False,True,False
4104,202.97.192.0/19,China Unicom,134543,19980817,apnic,ISP,False,False,True,False
4105,202.97.224.0/21,China Unicom,134543,19960319,apnic,ISP,False,False,True,False
4106,202.97.232.0/21,China Unicom,134543,19961106,apnic,ISP,False,False,True,False
4107,202.97.240.0/20,China Unicom,134543,19970819,apnic,ISP,False,False,True,False
4108,202.98.0.0/21,China Unicom,134543,19960319,apnic,ISP,False,False,True,False
4109,202.98.8.0/21,China Unicom,134543,19961106,apnic,ISP,False,False,True,False
4110,202.98.16.0/20,China Unicom,134543,19971118,apnic,ISP,False,False,True,False
4111,202.99.0.0/18,China Unicom,134543,19970314,apnic,ISP,False,False,True,False
4112,202.99.64.0/19,China Unicom,134543,19980817,apnic,ISP,False,False,True,False
4113,202.99.96.0/21,China Unicom,134543,19960319,apnic,ISP,False,False,True,False
4114,202.99.104.0/21,China Unicom,134543,19970613,apnic,ISP,False,False,True,False
4115,202.99.112.0/20,China Unicom,134543,19970613,apnic,ISP,False,False,True,False
4116,202.99.128.0/19,China Unicom,134543,19980817,apnic,ISP,False,False,True,False
4117,202.99.160.0/21,China Unicom,134543,19960319,apnic,ISP,False,False,True,False
4118,202.99.168.0/21,China Unicom,134543,19970613,apnic,ISP,False,False,True,False
4119,202.99.176.0/20,China Unicom,134543,19970613,apnic,ISP,False,False,True,False
4120,202.99.192.0/21,China Unicom,134543,19960319,apnic,ISP,False,False,True,False
4121,202.99.200.0/21,China Unicom,134543,19980322,apnic,ISP,False,False,True,False
4122,202.99.208.0/20,China Unicom,134543,19980322,apnic,ISP,False,False,True,False
4123,202.99.224.0/21,China Unicom,134543,19960319,apnic,ISP,False,False,True,False
4124,202.99.232.0/21,China Unicom,134543,19980322,apnic,ISP,False,False,True,False
4125,202.99.240.0/20,China Unicom,134543,19980322,apnic,ISP,False,False,True,False
4126,202.102.128.0/21,China Unicom,134543,19960319,apnic,ISP,False,False,True,False
4127,202.102.136.0/21,China Unicom,134543,19970214,apnic,ISP,False,False,True,False
4128,202.102.144.0/20,China Unicom,134543,19970214,apnic,ISP,False,False,True,False
4129,202.102.160.0/19,China Unicom,134543,19980817,apnic,ISP,False,False,True,False
4130,202.102.224.0/21,China Unicom,134543,19960319,apnic,ISP,False,False,True,False
4131,202.102.232.0/21,China Unicom,134543,19970502,apnic,ISP,False,False,True,False
4132,202.102.240.0/20,China Unicom,134543,19970502,apnic,ISP,False,False,True,False
4133,202.106.0.0/16,China Unicom,134543,19980817,apnic,ISP,False,False,True,False
4134,202.107.0.0/17,China Unicom,134543,19980817,apnic,ISP,False,False,True,False
4135,202.108.0.0/16,China Unicom,134543,19980817,apnic,ISP,False,False,True,False
4136,202.110.64.0/18,China Unicom,134543,19980817,apnic,ISP,False,False,True,False
4137,202.110.192.0/18,China Unicom,134543,19980817,apnic,ISP,False,False,True,False
4138,202.111.0.0/17,China Unicom,134543,19980817,apnic,ISP,False,False,True,False
4139,202.111.128.0/19,China Unicom,134543,19980817,apnic,ISP,False,False,True,False
4140,202.111.160.0/19,China Unicom,134543,19980817,apnic,ISP,False,False,True,False
4141,203.93.0.0/22,China Unicom,134543,19950713,apnic,ISP,False,False,True,False
4142,203.93.4.0/22,China Unicom,134543,19950828,apnic,ISP,False,False,True,False
4143,203.93.8.0/24,China Unicom,134543,19950828,apnic,ISP,False,False,True,False
4144,203.93.9.0/24,China Unicom,134543,19951221,apnic,ISP,False,False,True,False
4145,203.93.10.0/23,China Unicom,134543,19951221,apnic,ISP,False,False,True,False
4146,203.93.12.0/22,China Unicom,134543,19951221,apnic,ISP,False,False,True,False
4147,203.93.16.0/20,China Unicom,134543,19951221,apnic,ISP,False,False,True,False
4148,203.93.32.0/19,China Unicom,134543,19960927,apnic,ISP,False,False,True,False
4149,203.93.64.0/18,China Unicom,134543,19970107,apnic,ISP,False,False,True,False
4150,203.93.128.0/21,China Unicom,134543,19980227,apnic,ISP,False,False,True,False
4151,203.93.136.0/22,China Unicom,134543,19980227,apnic,ISP,False,False,True,False
4152,203.93.140.0/24,China Unicom,134543,19980227,apnic,ISP,False,False,True,False
4153,203.93.141.0/24,China Unicom,134543,19980810,apnic,ISP,False,False,True,False
4154,203.93.142.0/23,China Unicom,134543,19980810,apnic,ISP,False,False,True,False
4155,203.93.144.0/20,China Unicom,134543,19980810,apnic,ISP,False,False,True,False
4156,203.93.160.0/19,China Unicom,134543,19980810,apnic,ISP,False,False,True,False
4157,203.93.192.0/18,China Unicom,134543,19990511,apnic,ISP,False,False,True,False
4158,210.12.0.0/18,China Unicom,134543,19991117,apnic,ISP,False,False,True,False
4159,210.12.64.0/18,China Unicom,134543,20000410,apnic,ISP,False,False,True,False
4160,210.12.128.0/18,China Unicom,134543,20000828,apnic,ISP,False,False,True,False
4161,210.12.192.0/18,China Unicom,134543,20010203,apnic,ISP,False,False,True,False
4162,210.13.0.0/18,China Unicom,134543,20010203,apnic,ISP,False,False,True,False
4163,210.13.64.0/18,China Unicom,134543,20010720,apnic,ISP,False,False,True,False
4164,210.13.128.0/17,China Unicom,134543,20010720,apnic,ISP,False,False,True,False
4165,210.14.160.0/19,China Unicom,134543,20010621,apnic,ISP,False,False,True,False
4166,210.14.192.0/19,China Unicom,134543,20000328,apnic,ISP,False,False,True,False
4167,210.14.224.0/19,China Unicom,134543,19991119,apnic,ISP,False,False,True,False
4168,210.15.0.0/19,China Unicom,134543,19991119,apnic,ISP,False,False,True,False
4169,210.15.32.0/19,China Unicom,134543,20000405,apnic,ISP,False,False,True,False
4170,210.15.64.0/19,China Unicom,134543,20000405,apnic,ISP,False,False,True,False
4171,210.15.96.0/19,China Unicom,134543,20010803,apnic,ISP,False,False,True,False
4172,210.15.128.0/18,China Unicom,134543,20010803,apnic,ISP,False,False,True,False
4173,210.21.0.0/17,China Unicom,134543,20001017,apnic,ISP,False,False,True,False
4174,210.21.128.0/17,China Unicom,134543,20001017,apnic,ISP,False,False,True,False
4175,210.22.0.0/16,China Unicom,134543,20001017,apnic,ISP,False,False,True,False
4176,210.51.0.0/16,China Unicom,134543,20001011,apnic,ISP,False,False,True,False
4177,210.52.0.0/18,China Unicom,134543,20001011,apnic,ISP,False,False,True,False
4178,210.52.64.0/18,China Unicom,134543,20001011,apnic,ISP,False,False,True,False
4179,210.52.128.0/17,China Unicom,134543,20000627,apnic,ISP,False,False,True,False
4180,210.53.0.0/17,China Unicom,134543,20000627,apnic,ISP,False,False,True,False
4181,210.53.128.0/17,China Unicom,134543,20000314,apnic,ISP,False,False,True,False
4182,210.74.96.0/19,China Unicom,134543,19980406,apnic,ISP,False,False,True,False
4183,210.74.128.0/19,China Unicom,134543,19980406,apnic,ISP,False,False,True,False
4184,210.78.0.0/19,China Unicom,134543,19980811,apnic,ISP,False,False,True,False
4185,210.82.0.0/15,China Unicom,134543,20001011,apnic,ISP,False,False,True,False
4186,218.7.0.0/16,China Unicom,134543,20010412,apnic,ISP,False,False,True,False
4187,218.8.0.0/15,China Unicom,134543,20010412,apnic,ISP,False,False,True,False
4188,218.10.0.0/16,China Unicom,134543,20010412,apnic,ISP,False,False,True,False
4189,218.11.0.0/16,China Unicom,134543,20010412,apnic,ISP,False,False,True,False
4190,218.12.0.0/16,China Unicom,134543,20010412,apnic,ISP,False,False,True,False
4191,218.21.128.0/17,China Unicom,134543,20010412,apnic,ISP,False,False,True,False
4192,218.24.0.0/15,China Unicom,134543,20010412,apnic,ISP,False,False,True,False
4193,218.26.0.0/16,China Unicom,134543,20010412,apnic,ISP,False,False,True,False
4194,218.27.0.0/16,China Unicom,134543,20010412,apnic,ISP,False,False,True,False
4195,218.28.0.0/15,China Unicom,134543,20010412,apnic,ISP,False,False,True,False
4196,218.56.0.0/14,China Unicom,134543,20010619,apnic,ISP,False,False,True,False
4197,218.60.0.0/15,China Unicom,134543,20010619,apnic,ISP,False,False,True,False
4198,218.62.0.0/17,China Unicom,134543,20010619,apnic,ISP,False,False,True,False
4199,218.67.128.0/17,China Unicom,134543,20010628,apnic,ISP,False,False,True,False
4200,218.68.0.0/15,China Unicom,134543,20010628,apnic,ISP,False,False,True,False
4201,218.104.0.0/17,China Unicom,134543,20010919,apnic,ISP,False,False,True,False
4202,218.104.128.0/19,China Unicom,134543,20010919,apnic,ISP,False,False,True,False
4203,218.104.160.0/19,China Unicom,134543,20010919,apnic,ISP,False,False,True,False
4204,218.104.192.0/21,China Unicom,134543,20010919,apnic,ISP,False,False,True,False
4205,218.104.200.0/21,China Unicom,134543,20010919,apnic,ISP,False,False,True,False
4206,218.104.208.0/20,China Unicom,134543,20010919,apnic,ISP,False,False,True,False
4207,218.104.224.0/19,China Unicom,134543,20010919,apnic,ISP,False,False,True,False
4208,218.105.0.0/16,China Unicom,134543,20010919,apnic,ISP,False,False,True,False
4209,218.106.0.0/15,China Unicom,134543,20010919,apnic,ISP,False,False,True,False
4210,219.154.0.0/15,China Unicom,134543,20020321,apnic,ISP,False,False,True,False
4211,219.156.0.0/15,China Unicom,134543,20020321,apnic,ISP,False,False,True,False
4212,219.158.0.0/17,China Unicom,134543,20020321,apnic,ISP,False,False,True,False
4213,219.158.128.0/17,China Unicom,134543,20020321,apnic,ISP,False,False,True,False
4214,219.159.0.0/18,China Unicom,134543,20020321,apnic,ISP,False,False,True,False
4215,221.199.224.0/19,China Unicom,134543,20060720,apnic,ISP,False,False,True,False
4216,43.242.152.0/22,China Unicom,136959,20140902,apnic,ISP,False,False,True,False
4217,60.13.64.0/18,China Unicom,136959,20060720,apnic,ISP,False,False,True,False
4218,61.48.0.0/14,China Unicom,136959,20010628,apnic,ISP,False,False,True,False
4219,61.52.0.0/15,China Unicom,136959,20010628,apnic,ISP,False,False,True,False
4220,61.54.0.0/16,China Unicom,136959,20010628,apnic,ISP,False,False,True,False
4221,61.55.0.0/16,China Unicom,136959,20010628,apnic,ISP,False,False,True,False
4222,61.133.0.0/17,China Unicom,136959,19990624,apnic,ISP,False,False,True,False
4223,61.134.96.0/19,China Unicom,136959,19990624,apnic,ISP,False,False,True,False
4224,61.134.128.0/18,China Unicom,136959,19990624,apnic,ISP,False,False,True,False
4225,61.134.192.0/18,China Unicom,136959,19990624,apnic,ISP,False,False,True,False
4226,61.135.0.0/16,China Unicom,136959,19990624,apnic,ISP,False,False,True,False
4227,61.136.0.0/18,China Unicom,136959,19990624,apnic,ISP,False,False,True,False
4228,61.136.64.0/18,China Unicom,136959,19990624,apnic,ISP,False,False,True,False
4229,61.137.128.0/17,China Unicom,136959,19990624,apnic,ISP,False,False,True,False
4230,61.138.0.0/18,China Unicom,136959,19990624,apnic,ISP,False,False,True,False
4231,61.138.64.0/18,China Unicom,136959,19990624,apnic,ISP,False,False,True,False
4232,61.138.128.0/18,China Unicom,136959,19990624,apnic,ISP,False,False,True,False
4233,61.139.128.0/18,China Unicom,136959,19990624,apnic,ISP,False,False,True,False
4234,61.148.0.0/15,China Unicom,136959,20000314,apnic,ISP,False,False,True,False
4235,61.156.0.0/16,China Unicom,136959,20000314,apnic,ISP,False,False,True,False
4236,61.158.0.0/17,China Unicom,136959,20000314,apnic,ISP,False,False,True,False
4237,61.158.128.0/17,China Unicom,136959,20000314,apnic,ISP,False,False,True,False
4238,61.159.0.0/18,China Unicom,136959,20000314,apnic,ISP,False,False,True,False
4239,61.161.0.0/18,China Unicom,136959,20001011,apnic,ISP,False,False,True,False
4240,61.161.128.0/17,China Unicom,136959,20001011,apnic,ISP,False,False,True,False
4241,61.162.0.0/16,China Unicom,136959,20001011,apnic,ISP,False,False,True,False
4242,61.163.0.0/16,China Unicom,136959,20001011,apnic,ISP,False,False,True,False
4243,61.167.0.0/16,China Unicom,136959,20001011,apnic,ISP,False,False,True,False
4244,61.168.0.0/16,China Unicom,136959,20001116,apnic,ISP,False,False,True,False
4245,61.176.0.0/16,China Unicom,136959,20001116,apnic,ISP,False,False,True,False
4246,61.179.0.0/16,China Unicom,136959,20001116,apnic,ISP,False,False,True,False
4247,61.180.128.0/17,China Unicom,136959,20001116,apnic,ISP,False,False,True,False
4248,61.181.0.0/16,China Unicom,136959,20001116,apnic,ISP,False,False,True,False
4249,61.182.0.0/16,China Unicom,136959,20001116,apnic,ISP,False,False,True,False
4250,61.189.0.0/17,China Unicom,136959,20001116,apnic,ISP,False,False,True,False
4251,110.6.0.0/15,China Unicom,136959,20090223,apnic,ISP,False,False,True,False
4252,110.16.0.0/14,China Unicom,136959,20090223,apnic,ISP,False,False,True,False
4253,112.64.0.0/15,China Unicom,136959,20081222,apnic,ISP,False,False,True,False
4254,112.80.0.0/13,China Unicom,136959,20081231,apnic,ISP,False,False,True,False
4255,112.88.0.0/13,China Unicom,136959,20090112,apnic,ISP,False,False,True,False
4256,112.96.0.0/15,China Unicom,136959,20090112,apnic,ISP,False,False,True,False
4257,112.109.128.0/17,China Unicom,136959,20090119,apnic,ISP,False,False,True,False
4258,112.111.0.0/16,China Unicom,136959,20090119,apnic,ISP,False,False,True,False
4259,112.122.0.0/15,China Unicom,136959,20090128,apnic,ISP,False,False,True,False
4260,112.132.0.0/16,China Unicom,136959,20090128,apnic,ISP,False,False,True,False
4261,112.192.0.0/14,China Unicom,136959,20090210,apnic,ISP,False,False,True,False
4262,112.224.0.0/11,China Unicom,136959,20090211,apnic,ISP,False,False,True,False
4263,113.56.0.0/15,China Unicom,136959,20081024,apnic,ISP,False,False,True,False
4264,113.58.0.0/16,China Unicom,136959,20081027,apnic,ISP,False,False,True,False
4265,113.59.0.0/17,China Unicom,136959,20081027,apnic,ISP,False,False,True,False
4266,113.194.0.0/15,China Unicom,136959,20081119,apnic,ISP,False,False,True,False
4267,113.200.0.0/15,China Unicom,136959,20081126,apnic,ISP,False,False,True,False
4268,113.204.0.0/14,China Unicom,136959,20081126,apnic,ISP,False,False,True,False
4269,113.224.0.0/12,China Unicom,136959,20081208,apnic,ISP,False,False,True,False
4270,114.240.0.0/12,China Unicom,136959,20080624,apnic,ISP,False,False,True,False
4271,115.46.0.0/16,China Unicom,136959,20080711,apnic,ISP,False,False,True,False
4272,115.48.0.0/12,China Unicom,136959,20080707,apnic,ISP,False,False,True,False
4273,115.85.192.0/18,China Unicom,136959,20080801,apnic,ISP,False,False,True,False
4274,116.2.0.0/15,China Unicom,136959,20070305,apnic,ISP,False,False,True,False
4275,116.95.0.0/16,China Unicom,136959,20070523,apnic,ISP,False,False,True,False
